anio;provincia;sector;subsector;tipo_de_gas;valor_toneladas_gas;valor_toneladas_co2e
2018;Santiago del Estero;Agricultura y Ganaderia;3A. Fermentacion entoerica;CH4;68026.30;1904736.52
;;;;;;
2018;Tucuman;Agricultura y Ganaderia;3A. Fermentacion entoerica;CH4;6994.96;195858.88
;;;;;;
2018;Tierra del Fuego, Antartida e Islas del Atlantico Sur;Agricultura y Ganaderia;3A. Fermentacion entoerica;CH4;2272.06;63617.78
;;;;;;
2018;Ciudad Autonoma de Buenos Aires;Agricultura y Ganaderia;3B. Gestion del estioercol;CH4;0.01;0.24
;;;;;;
2018;Buenos Aires;Agricultura y Ganaderia;3B. Gestion del estioercol;CH4;8621.53;241402.90
;;;;;;
2018;Catamarca;Agricultura y Ganaderia;3B. Gestion del estioercol;CH4;138.41;3875.60
;;;;;;
2018;Cordoba;Agricultura y Ganaderia;3B. Gestion del estioercol;CH4;1948.66;54562.53
;;;;;;
2018;Corrientes;Agricultura y Ganaderia;3B. Gestion del estioercol;CH4;3049.94;85398.36
;;;;;;
2018;Chaco;Agricultura y Ganaderia;3B. Gestion del estioercol;CH4;1606.84;44991.56
;;;;;;
2018;Chubut;Agricultura y Ganaderia;3B. Gestion del estioercol;CH4;118.36;3314.05
;;;;;;
2018;Entre Ro­os;Agricultura y Ganaderia;3B. Gestion del estioercol;CH4;2413.18;67568.98
;;;;;;
2018;Formosa;Agricultura y Ganaderia;3B. Gestion del estioercol;CH4;1027.42;28767.83
;;;;;;
2018;Jujuy;Agricultura y Ganaderia;3B. Gestion del estioercol;CH4;57.38;1606.66
;;;;;;
2018;La Pampa;Agricultura y Ganaderia;3B. Gestion del estioercol;CH4;1580.09;44242.51
;;;;;;
2018;La Rioja;Agricultura y Ganaderia;3B. Gestion del estioercol;CH4;93.66;2622.47
;;;;;;
2018;Mendoza;Agricultura y Ganaderia;3B. Gestion del estioercol;CH4;226.62;6345.41
;;;;;;
2018;Misiones;Agricultura y Ganaderia;3B. Gestion del estioercol;CH4;284.35;7961.74
;;;;;;
2018;Neuquoen;Agricultura y Ganaderia;3B. Gestion del estioercol;CH4;119.05;3333.28
;;;;;;
2018;Ro­o Negro;Agricultura y Ganaderia;3B. Gestion del estioercol;CH4;359.83;10075.34
;;;;;;
2018;Salta;Agricultura y Ganaderia;3B. Gestion del estioercol;CH4;641.53;17962.85
;;;;;;
2018;San Juan;Agricultura y Ganaderia;3B. Gestion del estioercol;CH4;20.47;573.27
;;;;;;
2018;San Luis;Agricultura y Ganaderia;3B. Gestion del estioercol;CH4;782.92;21921.79
;;;;;;
2018;Santa Cruz;Agricultura y Ganaderia;3B. Gestion del estioercol;CH4;64.00;1791.88
;;;;;;
2018;Santa Fe;Agricultura y Ganaderia;3B. Gestion del estioercol;CH4;3092.95;86602.59
;;;;;;
2018;Santiago del Estero;Agricultura y Ganaderia;3B. Gestion del estioercol;CH4;774.15;21676.27
;;;;;;
2018;Tucuman;Agricultura y Ganaderia;3B. Gestion del estioercol;CH4;79.89;2237.04
;;;;;;
2018;Tierra del Fuego, Antartida e Islas del Atlantico Sur;Agricultura y Ganaderia;3B. Gestion del estioercol;CH4;26.16;732.62
;;;;;;
2018;Ciudad Autonoma de Buenos Aires;Agricultura y Ganaderia;3B. Gestion del estioercol;N2O;0.00;0.14
;;;;;;
2018;Buenos Aires;Agricultura y Ganaderia;3B. Gestion del estioercol;N2O;230.64;61120.71
;;;;;;
2018;Catamarca;Agricultura y Ganaderia;3B. Gestion del estioercol;N2O;8.91;2360.17
;;;;;;
2018;Cordoba;Agricultura y Ganaderia;3B. Gestion del estioercol;N2O;130.83;34669.87
;;;;;;
2018;Chaco;Agricultura y Ganaderia;3B. Gestion del estioercol;N2O;20.58;5454.60
;;;;;;
2018;Chubut;Agricultura y Ganaderia;3B. Gestion del estioercol;N2O;13.70;3630.70
;;;;;;
2018;Entre Ro­os;Agricultura y Ganaderia;3B. Gestion del estioercol;N2O;86.05;22803.46
;;;;;;
2018;Formosa;Agricultura y Ganaderia;3B. Gestion del estioercol;N2O;26.57;7042.35
;;;;;;
2018;Jujuy;Agricultura y Ganaderia;3B. Gestion del estioercol;N2O;4.19;1109.52
;;;;;;
2018;La Pampa;Agricultura y Ganaderia;3B. Gestion del estioercol;N2O;40.76;10800.71
;;;;;;
2018;La Rioja;Agricultura y Ganaderia;3B. Gestion del estioercol;N2O;3.70;980.10
;;;;;;
2018;Neuquoen;Agricultura y Ganaderia;3B. Gestion del estioercol;N2O;10.65;2821.93
;;;;;;
2018;Ro­o Negro;Agricultura y Ganaderia;3B. Gestion del estioercol;N2O;27.67;7331.59
;;;;;;
2018;Salta;Agricultura y Ganaderia;3B. Gestion del estioercol;N2O;51.44;13632.20
;;;;;;
2018;Santa Cruz;Agricultura y Ganaderia;3B. Gestion del estioercol;N2O;6.37;1688.03
;;;;;;
2018;Santa Fe;Agricultura y Ganaderia;3B. Gestion del estioercol;N2O;62.48;16557.13
;;;;;;
2018;Santiago del Estero;Agricultura y Ganaderia;3B. Gestion del estioercol;N2O;54.66;14483.66
;;;;;;
2018;Tucuman;Agricultura y Ganaderia;3B. Gestion del estioercol;N2O;5.99;1587.39
;;;;;;
2018;Tierra del Fuego, Antartida e Islas del Atlantico Sur;Agricultura y Ganaderia;3B. Gestion del estioercol;N2O;2.72;720.70
;;;;;;
2018;Ciudad Autonoma de Buenos Aires;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;0.00;0.77
;;;;;;
2018;Buenos Aires;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;3224.35;854452.63
;;;;;;
2018;Catamarca;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;36.05;9553.53
;;;;;;
2018;Cordoba;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;609.14;161420.92
;;;;;;
2018;Corrientes;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;820.84;217521.43
;;;;;;
2018;Chaco;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;431.56;114363.58
;;;;;;
2018;Chubut;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;32.31;8563.44
;;;;;;
2018;Entre Ro­os;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;735.99;195038.23
;;;;;;
2018;Formosa;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;271.60;71974.73
;;;;;;
2018;Jujuy;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;14.76;3912.00
;;;;;;
2018;La Pampa;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;521.50;138198.01
;;;;;;
2018;La Rioja;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;25.27;6696.71
;;;;;;
2018;Mendoza;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;73.29;19422.61
;;;;;;
2018;Misiones;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;76.99;20402.58
;;;;;;
2018;Neuquoen;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;32.85;8704.58
;;;;;;
2018;Ro­o Negro;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;99.89;26470.55
;;;;;;
2018;Salta;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;162.91;43172.08
;;;;;;
2018;San Juan;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;6.73;1784.69
;;;;;;
2018;San Luis;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;256.82;68058.05
;;;;;;
2018;Santa Cruz;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;17.56;4653.13
;;;;;;
2018;Santa Fe;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;884.37;234359.22
;;;;;;
2018;Santiago del Estero;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;199.78;52941.67
;;;;;;
2018;Tucuman;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;20.50;5432.17
;;;;;;
2018;Tierra del Fuego, Antartida e Islas del Atlantico Sur;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;7.18;1903.93
;;;;;;
2018;Ciudad Autonoma de Buenos Aires;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;0.00;0.31
;;;;;;
2018;Buenos Aires;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;469.43;124400.18
;;;;;;
2018;Catamarca;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;10.93;2896.56
;;;;;;
2018;Cordoba;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;258.64;68540.37
;;;;;;
2018;Corrientes;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;89.43;23697.88
;;;;;;
2018;Chaco;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;57.17;15150.43
;;;;;;
2018;Chubut;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;7.89;2091.00
;;;;;;
2018;Entre Ro­os;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;225.47;59749.79
;;;;;;
2018;Formosa;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;47.35;12548.10
;;;;;;
2018;Jujuy;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;4.88;1291.96
;;;;;;
2018;La Pampa;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;168.70;44704.78
;;;;;;
2018;La Rioja;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;5.92;1569.47
;;;;;;
2018;Mendoza;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;11.06;2931.51
;;;;;;
2018;Misiones;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;9.44;2501.42
;;;;;;
2018;Neuquoen;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;6.61;1750.57
;;;;;;
2018;Ro­o Negro;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;17.07;4523.38
;;;;;;
2018;Salta;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;58.68;15548.98
;;;;;;
2018;San Juan;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;1.84;488.21
;;;;;;
2018;San Luis;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;65.35;17317.04
;;;;;;
2018;Santa Cruz;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;3.93;1041.52
;;;;;;
2018;Santa Fe;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;234.53;62149.46
;;;;;;
2018;Santiago del Estero;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;63.89;16929.66
;;;;;;
2018;Tucuman;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;7.04;1866.89
;;;;;;
2018;Tierra del Fuego, Antartida e Islas del Atlantico Sur;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;1.56;414.31
;;;;;;
2018;Ciudad Autonoma de Buenos Aires;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;0.00;0.40
;;;;;;
2018;Buenos Aires;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;1692.78;448587.63
;;;;;;
2018;Catamarca;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;18.93;5015.60
;;;;;;
2018;Cordoba;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;319.80;84745.98
;;;;;;
2018;Corrientes;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;430.94;114198.75
;;;;;;
2018;Chaco;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;226.57;60040.88
;;;;;;
2018;Chubut;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;16.97;4495.81
;;;;;;
2018;Entre Ro­os;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;386.40;102395.07
;;;;;;
2018;Formosa;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;142.59;37786.74
;;;;;;
2018;Jujuy;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;7.75;2053.80
;;;;;;
2018;La Pampa;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;273.79;72553.95
;;;;;;
2018;La Rioja;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;13.27;3515.77
;;;;;;
2018;Mendoza;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;38.48;10196.87
;;;;;;
2018;Misiones;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;40.42;10711.35
;;;;;;
2018;Neuquoen;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;17.24;4569.90
;;;;;;
2018;Ro­o Negro;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;52.44;13897.04
;;;;;;
2018;Salta;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;85.53;22665.34
;;;;;;
2018;San Juan;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;3.54;936.96
;;;;;;
2018;San Luis;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;134.83;35730.47
;;;;;;
2018;Santa Cruz;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;9.22;2442.89
;;;;;;
2018;Santa Fe;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;464.30;123038.59
;;;;;;
2018;Santiago del Estero;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;104.88;27794.37
;;;;;;
2018;Tucuman;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;10.76;2851.89
;;;;;;
2018;Tierra del Fuego, Antartida e Islas del Atlantico Sur;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;3.77;999.56
;;;;;;
2018;Ciudad Autonoma de Buenos Aires;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;0.00;0.51
;;;;;;
2018;Buenos Aires;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;2128.07;563938.74
;;;;;;
2018;Catamarca;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;23.79;6305.33
;;;;;;
2018;Cordoba;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;402.03;106537.81
;;;;;;
2018;Corrientes;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;541.75;143564.14
;;;;;;
2018;Chaco;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;284.83;75479.96
;;;;;;
2018;Chubut;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;21.33;5651.87
;;;;;;
2018;Entre Ro­os;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;485.76;128725.23
;;;;;;
2018;Formosa;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;179.26;47503.32
;;;;;;
2018;Jujuy;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;9.74;2581.92
;;;;;;
2018;La Pampa;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;344.19;91210.69
;;;;;;
2018;La Rioja;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;16.68;4419.83
;;;;;;
2018;Mendoza;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;48.37;12818.92
;;;;;;
2018;Misiones;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;50.81;13465.70
;;;;;;
2018;Neuquoen;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;21.68;5745.02
;;;;;;
2018;Ro­o Negro;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;65.93;17470.56
;;;;;;
2018;Salta;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;107.52;28493.57
;;;;;;
2018;San Juan;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;4.44;1177.89
;;;;;;
2018;San Luis;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;169.50;44918.31
;;;;;;
2018;Santa Cruz;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;11.59;3071.06
;;;;;;
2018;Santa Fe;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;583.69;154677.09
;;;;;;
2018;Santiago del Estero;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;131.85;34941.50
;;;;;;
2018;Tucuman;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;13.53;3585.23
;;;;;;
2018;Tierra del Fuego, Antartida e Islas del Atlantico Sur;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;4.74;1256.59
;;;;;;
2018;Ciudad Autonoma de Buenos Aires;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;0.00;0.06
;;;;;;
2018;Buenos Aires;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;98.58;26124.04
;;;;;;
2018;Catamarca;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;2.30;608.28
;;;;;;
2018;Cordoba;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;54.32;14393.48
;;;;;;
2018;Corrientes;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;18.78;4976.56
;;;;;;
2018;Chaco;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;12.01;3181.59
;;;;;;
2018;Chubut;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;1.66;439.11
;;;;;;
2018;Entre Ro­os;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;47.35;12547.46
;;;;;;
2018;Formosa;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;9.94;2635.10
;;;;;;
2018;Jujuy;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;1.02;271.31
;;;;;;
2018;La Pampa;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;35.43;9388.00
;;;;;;
2018;La Rioja;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;1.24;329.59
;;;;;;
2018;Mendoza;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;2.32;615.62
;;;;;;
2018;Misiones;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;1.98;525.30
;;;;;;
2018;Neuquoen;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;1.39;367.62
;;;;;;
2018;Ro­o Negro;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;3.58;949.91
;;;;;;
2018;Salta;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;12.32;3265.29
;;;;;;
2018;San Juan;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;0.39;102.52
;;;;;;
2018;San Luis;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;13.72;3636.58
;;;;;;
2018;Santa Cruz;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;0.83;218.72
;;;;;;
2018;Santa Fe;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;49.25;13051.39
;;;;;;
2018;Santiago del Estero;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;13.42;3555.23
;;;;;;
2018;Tucuman;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;1.48;392.05
;;;;;;
2018;Tierra del Fuego, Antartida e Islas del Atlantico Sur;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;0.33;87.00
;;;;;;
2018;Ciudad Autonoma de Buenos Aires;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;0.00;0.08
;;;;;;
2018;Buenos Aires;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;123.93;32841.65
;;;;;;
2018;Catamarca;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;2.89;764.69
;;;;;;
2018;Cordoba;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;68.28;18094.66
;;;;;;
2018;Corrientes;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;23.61;6256.24
;;;;;;
2018;Chaco;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;15.09;3999.71
;;;;;;
2018;Chubut;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;2.08;552.02
;;;;;;
2018;Entre Ro­os;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;59.52;15773.94
;;;;;;
2018;Formosa;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;12.50;3312.70
;;;;;;
2018;Jujuy;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;1.29;341.08
;;;;;;
2018;La Pampa;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;44.54;11802.06
;;;;;;
2018;La Rioja;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;1.56;414.34
;;;;;;
2018;Mendoza;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;2.92;773.92
;;;;;;
2018;Misiones;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;2.49;660.37
;;;;;;
2018;Neuquoen;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;1.74;462.15
;;;;;;
2018;Ro­o Negro;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;4.51;1194.17
;;;;;;
2018;Salta;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;15.49;4104.93
;;;;;;
2018;San Juan;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;0.49;128.89
;;;;;;
2018;San Luis;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;17.25;4571.70
;;;;;;
2018;Santa Cruz;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;1.04;274.96
;;;;;;
2018;Santa Fe;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;61.91;16407.46
;;;;;;
2018;Santiago del Estero;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;16.87;4469.43
;;;;;;
2018;Tucuman;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;1.86;492.86
;;;;;;
2018;Tierra del Fuego, Antartida e Islas del Atlantico Sur;Agricultura y Ganaderia;3D. Suelos agro­colas;N2O;0.41;109.38
;;;;;;
2018;Ciudad Autonoma de Buenos Aires;Agricultura y Ganaderia;3B. Gestion del estioercol;N2O;0.00;0.04
;;;;;;
2018;Buenos Aires;Agricultura y Ganaderia;3B. Gestion del estioercol;N2O;64.85;17185.92
;;;;;;
2018;Catamarca;Agricultura y Ganaderia;3B. Gestion del estioercol;N2O;1.96;520.09
;;;;;;
2018;Cordoba;Agricultura y Ganaderia;3B. Gestion del estioercol;N2O;36.21;9596.14
;;;;;;
2018;Corrientes;Agricultura y Ganaderia;3B. Gestion del estioercol;N2O;6.73;1783.71
;;;;;;
2018;Chaco;Agricultura y Ganaderia;3B. Gestion del estioercol;N2O;6.94;1838.46
;;;;;;
2018;Chubut;Agricultura y Ganaderia;3B. Gestion del estioercol;N2O;2.35;622.06
;;;;;;
2018;Entre Ro­os;Agricultura y Ganaderia;3B. Gestion del estioercol;N2O;27.98;7415.77
;;;;;;
2018;Formosa;Agricultura y Ganaderia;3B. Gestion del estioercol;N2O;6.97;1845.79
;;;;;;
2018;Jujuy;Agricultura y Ganaderia;3B. Gestion del estioercol;N2O;0.90;239.24
;;;;;;
2018;La Pampa;Agricultura y Ganaderia;3B. Gestion del estioercol;N2O;17.91;4747.19
;;;;;;
2018;La Rioja;Agricultura y Ganaderia;3B. Gestion del estioercol;N2O;0.92;243.57
;;;;;;
2018;Mendoza;Agricultura y Ganaderia;3B. Gestion del estioercol;N2O;0.83;220.65
;;;;;;
2018;Misiones;Agricultura y Ganaderia;3B. Gestion del estioercol;N2O;0.71;188.28
;;;;;;
2018;Neuquoen;Agricultura y Ganaderia;3B. Gestion del estioercol;N2O;1.86;492.93
;;;;;;
2018;Ro­o Negro;Agricultura y Ganaderia;3B. Gestion del estioercol;N2O;4.83;1278.79
;;;;;;
2018;Salta;Agricultura y Ganaderia;3B. Gestion del estioercol;N2O;11.00;2915.05
;;;;;;
2018;San Juan;Agricultura y Ganaderia;3B. Gestion del estioercol;N2O;0.14;36.75
;;;;;;
2018;San Luis;Agricultura y Ganaderia;3B. Gestion del estioercol;N2O;4.92;1303.43
;;;;;;
2018;Santa Cruz;Agricultura y Ganaderia;3B. Gestion del estioercol;N2O;1.11;294.43
;;;;;;
2018;Santa Fe;Agricultura y Ganaderia;3B. Gestion del estioercol;N2O;25.65;6796.96
;;;;;;
2018;Santiago del Estero;Agricultura y Ganaderia;3B. Gestion del estioercol;N2O;11.80;3127.95
;;;;;;
2018;Tucuman;Agricultura y Ganaderia;3B. Gestion del estioercol;N2O;1.30;343.68
;;;;;;
2018;Tierra del Fuego, Antartida e Islas del Atlantico Sur;Agricultura y Ganaderia;3B. Gestion del estioercol;N2O;0.47;123.42
;;;;;;
2018;Ciudad Autonoma de Buenos Aires;Agricultura y Ganaderia;3B. Gestion del estioercol;N2O;0.00;0.00
;;;;;;
2018;Buenos Aires;Agricultura y Ganaderia;3B. Gestion del estioercol;N2O;4.44;1176.57
;;;;;;
2018;Catamarca;Agricultura y Ganaderia;3B. Gestion del estioercol;N2O;0.17;45.43
;;;;;;
2018;Cordoba;Agricultura y Ganaderia;3B. Gestion del estioercol;N2O;2.52;667.39
;;;;;;
2018;Chaco;Agricultura y Ganaderia;3B. Gestion del estioercol;N2O;0.40;105.00
;;;;;;
2018;Chubut;Agricultura y Ganaderia;3B. Gestion del estioercol;N2O;0.26;69.89
;;;;;;
2018;Entre Ro­os;Agricultura y Ganaderia;3B. Gestion del estioercol;N2O;1.66;438.97
;;;;;;
2018;Formosa;Agricultura y Ganaderia;3B. Gestion del estioercol;N2O;0.51;135.57
;;;;;;
2018;Jujuy;Agricultura y Ganaderia;3B. Gestion del estioercol;N2O;0.08;21.36
;;;;;;
2018;La Pampa;Agricultura y Ganaderia;3B. Gestion del estioercol;N2O;0.78;207.91
;;;;;;
2018;La Rioja;Agricultura y Ganaderia;3B. Gestion del estioercol;N2O;0.07;18.87
;;;;;;
2018;Neuquoen;Agricultura y Ganaderia;3B. Gestion del estioercol;N2O;0.20;54.32
;;;;;;
2018;Ro­o Negro;Agricultura y Ganaderia;3B. Gestion del estioercol;N2O;0.53;141.13
;;;;;;
2018;Salta;Agricultura y Ganaderia;3B. Gestion del estioercol;N2O;0.99;262.42
;;;;;;
2018;Santa Cruz;Agricultura y Ganaderia;3B. Gestion del estioercol;N2O;0.12;32.49
;;;;;;
2018;Santa Fe;Agricultura y Ganaderia;3B. Gestion del estioercol;N2O;1.20;318.72
;;;;;;
2018;Santiago del Estero;Agricultura y Ganaderia;3B. Gestion del estioercol;N2O;1.05;278.81
;;;;;;
2018;Tucuman;Agricultura y Ganaderia;3B. Gestion del estioercol;N2O;0.12;30.56
;;;;;;
2018;Tierra del Fuego, Antartida e Islas del Atlantico Sur;Agricultura y Ganaderia;3B. Gestion del estioercol;N2O;0.05;13.87
;;;;;;
2019;Ciudad Autonoma de Buenos Aires;Agricultura y Ganaderia;3A. Fermentacion entoerica;CH4;0.55;15.45
;;;;;;
2019;Buenos Aires;Agricultura y Ganaderia;3A. Fermentacion entoerica;CH4;778392.11;21794979.18
;;;;;;
2019;Catamarca;Agricultura y Ganaderia;3A. Fermentacion entoerica;CH4;11442.12;320379.34
;;;;;;
2019;Cordoba;Agricultura y Ganaderia;3A. Fermentacion entoerica;CH4;163371.03;4574388.88
;;;;;;
2019;Corrientes;Agricultura y Ganaderia;3A. Fermentacion entoerica;CH4;251334.20;7037357.68
